labels,source,path
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IEO_FEA_LO.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IEO_FEA_MD.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IEO_HAP_HI.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IEO_HAP_LO.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IEO_HAP_MD.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IEO_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IEO_SAD_HI.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IEO_SAD_LO.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IEO_SAD_MD.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IOM_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IOM_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IOM_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IOM_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IOM_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IOM_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_ITH_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_ITH_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_ITH_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_ITH_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_ITH_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_ITH_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_ITS_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_ITS_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_ITS_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_ITS_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_ITS_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_ITS_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IWL_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IWL_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IWL_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IWL_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IWL_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IWL_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IWW_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IWW_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IWW_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IWW_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IWW_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_IWW_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_MTI_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_MTI_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_MTI_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_MTI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_MTI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_MTI_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TAI_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TAI_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TAI_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TAI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TAI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TAI_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TIE_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TIE_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TIE_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TIE_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TIE_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TIE_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TSI_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TSI_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TSI_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TSI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TSI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_TSI_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_WSI_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_WSI_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_WSI_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_WSI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_WSI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1005_WSI_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_DFA_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_DFA_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_DFA_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_DFA_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_DFA_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_DFA_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_ANG_HI.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_ANG_LO.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_ANG_MD.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_DIS_HI.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_DIS_LO.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_DIS_MD.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_FEA_HI.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_FEA_LO.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_FEA_MD.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_HAP_HI.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_HAP_LO.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_HAP_MD.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_SAD_HI.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_SAD_LO.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IEO_SAD_MD.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IOM_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IOM_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IOM_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IOM_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IOM_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IOM_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_ITH_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_ITH_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_ITH_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_ITH_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_ITH_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_ITH_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_ITS_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_ITS_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_ITS_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_ITS_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_ITS_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_ITS_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IWL_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IWL_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IWL_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IWL_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IWL_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IWL_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IWW_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IWW_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IWW_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IWW_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IWW_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_IWW_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_MTI_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_MTI_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_MTI_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_MTI_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_MTI_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_MTI_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TAI_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TAI_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TAI_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TAI_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TAI_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TAI_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TIE_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TIE_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TIE_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TIE_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TIE_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TIE_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TSI_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TSI_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TSI_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TSI_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TSI_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_TSI_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_WSI_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_WSI_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_WSI_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_WSI_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_WSI_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1006_WSI_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_DFA_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_DFA_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_DFA_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_DFA_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_DFA_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_DFA_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_ANG_HI.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_ANG_LO.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_ANG_MD.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_DIS_HI.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_DIS_LO.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_DIS_MD.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_FEA_HI.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_FEA_LO.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_FEA_MD.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_HAP_HI.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_HAP_LO.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_HAP_MD.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_SAD_HI.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_SAD_LO.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IEO_SAD_MD.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IOM_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IOM_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IOM_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IOM_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IOM_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IOM_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_ITH_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_ITH_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_ITH_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_ITH_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_ITH_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_ITH_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_ITS_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_ITS_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_ITS_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_ITS_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_ITS_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_ITS_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IWL_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IWL_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IWL_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IWL_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IWL_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IWL_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IWW_ANG_XX.wav
female_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IWW_DIS_XX.wav
female_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IWW_FEA_XX.wav
female_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IWW_HAP_XX.wav
female_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IWW_NEU_XX.wav
female_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_IWW_SAD_XX.wav
female_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1007_MTI_ANG_XX.wav
